date,county,cases,deaths
2020-03-16,Fayette,0.0,0.0
2020-03-16,Forest,0.0,0.0
2020-03-16,Franklin,0.0,0.0
2020-03-16,Fulton,0.0,0.0
2020-03-16,Greene,0.0,0.0
2020-03-16,Huntingdon,0.0,0.0
2020-03-16,Indiana,0.0,0.0
2020-03-16,Jefferson,0.0,0.0
2020-03-16,Juniata,0.0,0.0
2020-03-16,Lackawanna,0.0,0.0
2020-03-16,Lancaster,0.0,0.0
2020-03-16,Lawrence,0.0,0.0
2020-03-16,Lebanon,0.0,0.0
2020-03-16,Lehigh,1.0,0.0
2020-03-16,Luzerne,1.0,0.0
2020-03-16,Lycoming,0.0,0.0
2020-03-16,Mckean,0.0,0.0
2020-03-16,Mercer,0.0,0.0
2020-03-16,Mifflin,0.0,0.0
2020-03-16,Monroe,8.0,0.0
2020-03-16,Montgomery,30.0,0.0
2020-03-16,Montour,0.0,0.0
2020-03-16,Northampton,1.0,0.0
2020-03-16,Northumberland,0.0,0.0
2020-03-16,Perry,0.0,0.0
2020-03-16,Philadelphia,8.0,0.0
2020-03-16,Pike,1.0,0.0
2020-03-16,Potter,0.0,0.0
2020-03-16,Schuylkill,0.0,0.0
2020-03-16,Snyder,0.0,0.0
2020-03-16,Somerset,0.0,0.0
2020-03-16,Sullivan,0.0,0.0
2020-03-16,Susquehanna,0.0,0.0
2020-03-16,Tioga,0.0,0.0
2020-03-16,Union,0.0,0.0
2020-03-16,Venango,0.0,0.0
2020-03-16,Warren,0.0,0.0
2020-03-16,Washington,1.0,0.0
2020-03-16,Wayne,1.0,0.0
2020-03-16,Westmoreland,0.0,0.0
2020-03-16,Wyoming,0.0,0.0
2020-03-16,York,0.0,0.0
2020-03-17,Adams,0.0,0.0
2020-03-17,Allegheny,7.0,0.0
2020-03-17,Armstrong,0.0,0.0
2020-03-17,Beaver,1.0,0.0
2020-03-17,Bedford,0.0,0.0
2020-03-17,Berks,0.0,0.0
2020-03-17,Blair,0.0,0.0
2020-03-17,Bradford,0.0,0.0
2020-03-17,Bucks,8.0,0.0
2020-03-17,Butler,0.0,0.0
2020-03-17,Cambria,0.0,0.0
2020-03-17,Cameron,0.0,0.0
2020-03-17,Carbon,0.0,0.0
2020-03-17,Centre,0.0,0.0
2020-03-17,Chester,4.0,0.0
2020-03-17,Clarion,0.0,0.0
2020-03-17,Clearfield,0.0,0.0
2020-03-17,Clinton,0.0,0.0
2020-03-17,Columbia,0.0,0.0
2020-03-17,Crawford,0.0,0.0
2020-03-17,Cumberland,10.0,0.0
2020-03-17,Dauphin,0.0,0.0
2020-03-17,Delaware,9.0,0.0
2020-03-17,Elk,0.0,0.0
2020-03-17,Erie,0.0,0.0
2020-03-17,Fayette,0.0,0.0
2020-03-17,Forest,0.0,0.0
2020-03-17,Franklin,0.0,0.0
2020-03-17,Fulton,0.0,0.0
2020-03-17,Greene,0.0,0.0
2020-03-17,Huntingdon,0.0,0.0
2020-03-17,Indiana,0.0,0.0
2020-03-17,Jefferson,0.0,0.0
2020-03-17,Juniata,0.0,0.0
2020-03-17,Lackawanna,0.0,0.0
2020-03-17,Lancaster,0.0,0.0
2020-03-17,Lawrence,0.0,0.0
2020-03-17,Lebanon,0.0,0.0
2020-03-17,Lehigh,1.0,0.0
2020-03-17,Luzerne,1.0,0.0
2020-03-17,Lycoming,0.0,0.0
2020-03-17,Mckean,0.0,0.0
2020-03-17,Mercer,0.0,0.0
2020-03-17,Mifflin,0.0,0.0
2020-03-17,Monroe,8.0,0.0
2020-03-17,Montgomery,32.0,0.0
2020-03-17,Montour,0.0,0.0
2020-03-17,Northampton,1.0,0.0
2020-03-17,Northumberland,0.0,0.0
2020-03-17,Perry,0.0,0.0
2020-03-17,Philadelphia,10.0,0.0
2020-03-17,Pike,1.0,0.0
2020-03-17,Potter,0.0,0.0
2020-03-17,Schuylkill,0.0,0.0
2020-03-17,Snyder,0.0,0.0
2020-03-17,Somerset,0.0,0.0
2020-03-17,Sullivan,0.0,0.0
2020-03-17,Susquehanna,0.0,0.0
2020-03-17,Tioga,0.0,0.0
2020-03-17,Union,0.0,0.0
2020-03-17,Venango,0.0,0.0
2020-03-17,Warren,0.0,0.0
2020-03-17,Washington,2.0,0.0
2020-03-17,Wayne,1.0,0.0
2020-03-17,Westmoreland,0.0,0.0
2020-03-17,Wyoming,0.0,0.0
2020-03-17,York,0.0,0.0
2020-03-18,Adams,0.0,0.0
2020-03-18,Allegheny,11.0,0.0
2020-03-18,Armstrong,0.0,0.0
2020-03-18,Beaver,2.0,0.0
2020-03-18,Bedford,0.0,0.0
2020-03-18,Berks,1.0,0.0
2020-03-18,Blair,0.0,0.0
2020-03-18,Bradford,0.0,0.0
2020-03-18,Bucks,9.0,0.0
2020-03-18,Butler,0.0,0.0
2020-03-18,Cambria,0.0,0.0
2020-03-18,Cameron,0.0,0.0
2020-03-18,Carbon,0.0,0.0
2020-03-18,Centre,0.0,0.0
2020-03-18,Chester,9.0,0.0
2020-03-18,Clarion,0.0,0.0
2020-03-18,Clearfield,0.0,0.0
2020-03-18,Clinton,0.0,0.0
2020-03-18,Columbia,0.0,0.0
2020-03-18,Crawford,0.0,0.0
2020-03-18,Cumberland,10.0,0.0
2020-03-18,Dauphin,0.0,0.0
2020-03-18,Delaware,14.0,0.0
2020-03-18,Elk,0.0,0.0
2020-03-18,Erie,0.0,0.0
2020-03-18,Fayette,0.0,0.0
2020-03-18,Forest,0.0,0.0
2020-03-18,Franklin,0.0,0.0
2020-03-18,Fulton,0.0,0.0
2020-03-18,Greene,0.0,0.0
2020-03-18,Huntingdon,0.0,0.0
2020-03-18,Indiana,0.0,0.0
2020-03-18,Jefferson,0.0,0.0
2020-03-18,Juniata,0.0,0.0
2020-03-18,Lackawanna,1.0,0.0
2020-03-18,Lancaster,0.0,0.0
2020-03-18,Lawrence,0.0,0.0
2020-03-18,Lebanon,0.0,0.0
2020-03-18,Lehigh,1.0,0.0
2020-03-18,Luzerne,1.0,0.0
2020-03-18,Lycoming,0.0,0.0
2020-03-18,Mckean,0.0,0.0
2020-03-18,Mercer,0.0,0.0
2020-03-18,Mifflin,0.0,0.0
2020-03-18,Monroe,7.0,0.0
2020-03-18,Montgomery,42.0,0.0
2020-03-18,Montour,0.0,0.0
2020-03-18,Northampton,1.0,1.0
2020-03-18,Northumberland,0.0,0.0
2020-03-18,Perry,0.0,0.0
2020-03-18,Philadelphia,17.0,0.0
2020-03-18,Pike,2.0,0.0
2020-03-18,Potter,0.0,0.0
2020-03-18,Schuylkill,0.0,0.0
2020-03-18,Snyder,0.0,0.0
2020-03-18,Somerset,0.0,0.0
2020-03-18,Sullivan,0.0,0.0
2020-03-18,Susquehanna,0.0,0.0
2020-03-18,Tioga,0.0,0.0
2020-03-18,Union,0.0,0.0
2020-03-18,Venango,0.0,0.0
2020-03-18,Warren,0.0,0.0
2020-03-18,Washington,2.0,0.0
2020-03-18,Wayne,1.0,0.0
2020-03-18,Westmoreland,0.0,0.0
2020-03-18,Wyoming,0.0,0.0
2020-03-18,York,2.0,0.0
2020-03-19,Adams,1.0,0.0
2020-03-19,Allegheny,16.0,0.0
2020-03-19,Armstrong,0.0,0.0
2020-03-19,Beaver,2.0,0.0
2020-03-19,Bedford,0.0,0.0
2020-03-19,Berks,1.0,0.0
2020-03-19,Blair,0.0,0.0
2020-03-19,Bradford,0.0,0.0
2020-03-19,Bucks,12.0,0.0
2020-03-19,Butler,0.0,0.0
2020-03-19,Cambria,0.0,0.0
2020-03-19,Cameron,0.0,0.0
2020-03-19,Carbon,0.0,0.0
2020-03-19,Centre,0.0,0.0
2020-03-19,Chester,10.0,0.0
2020-03-19,Clarion,0.0,0.0
2020-03-19,Clearfield,0.0,0.0
2020-03-19,Clinton,0.0,0.0
2020-03-19,Columbia,0.0,0.0
2020-03-19,Crawford,0.0,0.0
2020-03-19,Cumberland,11.0,0.0
2020-03-19,Dauphin,0.0,0.0
2020-03-19,Delaware,14.0,0.0
2020-03-19,Elk,0.0,0.0
2020-03-19,Erie,0.0,0.0
2020-03-19,Fayette,0.0,0.0
2020-03-19,Forest,0.0,0.0
2020-03-19,Franklin,0.0,0.0
2020-03-19,Fulton,0.0,0.0
2020-03-19,Greene,0.0,0.0
2020-03-19,Huntingdon,0.0,0.0
2020-03-19,Indiana,0.0,0.0
2020-03-19,Jefferson,0.0,0.0
2020-03-19,Juniata,0.0,0.0
2020-03-19,Lackawanna,2.0,0.0
2020-03-19,Lancaster,2.0,0.0
2020-03-19,Lawrence,0.0,0.0
2020-03-19,Lebanon,1.0,0.0
2020-03-19,Lehigh,1.0,0.0
2020-03-19,Luzerne,1.0,0.0
2020-03-19,Lycoming,0.0,0.0
2020-03-19,Mckean,0.0,0.0
2020-03-19,Mercer,0.0,0.0
2020-03-19,Mifflin,0.0,0.0
2020-03-19,Monroe,15.0,0.0
2020-03-19,Montgomery,47.0,0.0
2020-03-19,Montour,0.0,0.0
2020-03-19,Northampton,5.0,1.0
2020-03-19,Northumberland,0.0,0.0
2020-03-19,Perry,0.0,0.0
2020-03-19,Philadelphia,33.0,0.0
2020-03-19,Pike,3.0,0.0
2020-03-19,Potter,0.0,0.0
2020-03-19,Schuylkill,0.0,0.0
2020-03-19,Snyder,0.0,0.0
2020-03-19,Somerset,0.0,0.0
2020-03-19,Sullivan,0.0,0.0
2020-03-19,Susquehanna,0.0,0.0
2020-03-19,Tioga,0.0,0.0
2020-03-19,Union,0.0,0.0
2020-03-19,Venango,0.0,0.0
2020-03-19,Warren,0.0,0.0
2020-03-19,Washington,3.0,0.0
2020-03-19,Wayne,1.0,0.0
2020-03-19,Westmoreland,2.0,0.0
2020-03-19,Wyoming,0.0,0.0
2020-03-19,York,2.0,0.0
2020-03-20,Adams,4.0,0.0
2020-03-20,Allegheny,28.0,0.0
2020-03-20,Armstrong,0.0,0.0
2020-03-20,Beaver,3.0,0.0
2020-03-20,Bedford,0.0,0.0
2020-03-20,Berks,5.0,0.0
2020-03-20,Blair,0.0,0.0
2020-03-20,Bradford,0.0,0.0
2020-03-20,Bucks,16.0,0.0
2020-03-20,Butler,0.0,0.0
2020-03-20,Cambria,0.0,0.0
2020-03-20,Cameron,0.0,0.0
2020-03-20,Carbon,0.0,0.0
2020-03-20,Centre,1.0,0.0
2020-03-20,Chester,17.0,0.0
2020-03-20,Clarion,0.0,0.0
2020-03-20,Clearfield,0.0,0.0
2020-03-20,Clinton,0.0,0.0
2020-03-20,Columbia,0.0,0.0
2020-03-20,Crawford,0.0,0.0
2020-03-20,Cumberland,11.0,0.0
2020-03-20,Dauphin,0.0,0.0
2020-03-20,Delaware,23.0,0.0
2020-03-20,Elk,0.0,0.0
2020-03-20,Erie,1.0,0.0
2020-03-20,Fayette,0.0,0.0
2020-03-20,Forest,0.0,0.0
2020-03-20,Franklin,1.0,0.0
2020-03-20,Fulton,0.0,0.0
2020-03-20,Greene,0.0,0.0
2020-03-20,Huntingdon,0.0,0.0
2020-03-20,Indiana,0.0,0.0
2020-03-20,Jefferson,0.0,0.0
2020-03-20,Juniata,0.0,0.0
2020-03-20,Lackawanna,4.0,0.0
2020-03-20,Lancaster,2.0,0.0
2020-03-20,Lawrence,0.0,0.0
2020-03-20,Lebanon,1.0,0.0
2020-03-20,Lehigh,2.0,0.0
2020-03-20,Luzerne,2.0,0.0
2020-03-20,Lycoming,0.0,0.0
2020-03-20,Mckean,0.0,0.0
2020-03-20,Mercer,0.0,0.0
2020-03-20,Mifflin,0.0,0.0
2020-03-20,Monroe,19.0,0.0
2020-03-20,Montgomery,59.0,0.0
2020-03-20,Montour,0.0,0.0
2020-03-20,Northampton,1.0,1.0
2020-03-20,Northumberland,0.0,0.0
2020-03-20,Perry,0.0,0.0
2020-03-20,Philadelphia,42.0,0.0
2020-03-20,Pike,2.0,0.0
2020-03-20,Potter,1.0,0.0
2020-03-20,Schuylkill,0.0,0.0
2020-03-20,Snyder,0.0,0.0
2020-03-20,Somerset,0.0,0.0
2020-03-20,Sullivan,0.0,0.0
2020-03-20,Susquehanna,0.0,0.0
2020-03-20,Tioga,0.0,0.0
2020-03-20,Union,0.0,0.0
2020-03-20,Venango,0.0,0.0
2020-03-20,Warren,0.0,0.0
2020-03-20,Washington,3.0,0.0
2020-03-20,Wayne,1.0,0.0
2020-03-20,Westmoreland,4.0,0.0
2020-03-20,Wyoming,0.0,0.0
2020-03-20,York,6.0,0.0
2020-03-21,Adams,4.0,0.0
2020-03-21,Allegheny,31.0,1.0
2020-03-21,Armstrong,0.0,0.0
2020-03-21,Beaver,3.0,0.0
2020-03-21,Bedford,0.0,0.0
2020-03-21,Berks,7.0,0.0
2020-03-21,Blair,0.0,0.0
2020-03-21,Bradford,0.0,0.0
2020-03-21,Bucks,24.0,0.0
2020-03-21,Butler,1.0,0.0
2020-03-21,Cambria,0.0,0.0
2020-03-21,Cameron,0.0,0.0
2020-03-21,Carbon,0.0,0.0
2020-03-21,Centre,1.0,0.0
2020-03-21,Chester,19.0,0.0
2020-03-21,Clarion,0.0,0.0
2020-03-21,Clearfield,0.0,0.0
2020-03-21,Clinton,0.0,0.0
2020-03-21,Columbia,0.0,0.0
2020-03-21,Crawford,0.0,0.0
2020-03-21,Cumberland,11.0,0.0
2020-03-21,Dauphin,0.0,0.0
2020-03-21,Delaware,33.0,0.0
2020-03-21,Elk,0.0,0.0
2020-03-21,Erie,1.0,0.0
2020-03-21,Fayette,0.0,0.0
2020-03-21,Forest,0.0,0.0
2020-03-21,Franklin,1.0,0.0
2020-03-21,Fulton,0.0,0.0
2020-03-21,Greene,0.0,0.0
2020-03-21,Huntingdon,0.0,0.0
2020-03-21,Indiana,0.0,0.0
2020-03-21,Jefferson,0.0,0.0
2020-03-21,Juniata,0.0,0.0
2020-03-21,Lackawanna,5.0,0.0
2020-03-21,Lancaster,4.0,0.0
2020-03-21,Lawrence,0.0,0.0
2020-03-21,Lebanon,2.0,0.0
2020-03-21,Lehigh,13.0,0.0
2020-03-21,Luzerne,6.0,0.0
2020-03-21,Lycoming,0.0,0.0
2020-03-21,Mckean,0.0,0.0
2020-03-21,Mercer,0.0,0.0
2020-03-21,Mifflin,0.0,0.0
2020-03-21,Monroe,25.0,0.0
2020-03-21,Montgomery,71.0,0.0
2020-03-21,Montour,1.0,0.0
2020-03-21,Northampton,17.0,1.0
2020-03-21,Northumberland,0.0,0.0
2020-03-21,Perry,0.0,0.0
2020-03-21,Philadelphia,69.0,0.0
2020-03-21,Pike,2.0,0.0
2020-03-21,Potter,1.0,0.0
2020-03-21,Schuylkill,0.0,0.0
2020-03-21,Snyder,0.0,0.0
2020-03-21,Somerset,0.0,0.0
2020-03-21,Sullivan,0.0,0.0
2020-03-21,Susquehanna,0.0,0.0
2020-03-21,Tioga,0.0,0.0
2020-03-21,Union,0.0,0.0
2020-03-21,Venango,0.0,0.0
2020-03-21,Warren,0.0,0.0
2020-03-21,Washington,5.0,0.0
2020-03-21,Wayne,1.0,0.0
2020-03-21,Westmoreland,4.0,0.0
2020-03-21,Wyoming,0.0,0.0
2020-03-21,York,9.0,0.0
2020-03-22,Adams,5.0,0.0
2020-03-22,Allegheny,40.0,1.0
2020-03-22,Armstrong,0.0,0.0
2020-03-22,Beaver,3.0,0.0
2020-03-22,Bedford,0.0,0.0
2020-03-22,Berks,13.0,0.0
2020-03-22,Blair,0.0,0.0
2020-03-22,Bradford,0.0,0.0
2020-03-22,Bucks,32.0,0.0
2020-03-22,Butler,1.0,0.0
2020-03-22,Cambria,0.0,0.0
2020-03-22,Cameron,0.0,0.0
2020-03-22,Carbon,0.0,0.0
2020-03-22,Centre,1.0,0.0
2020-03-22,Chester,23.0,0.0
2020-03-22,Clarion,0.0,0.0
2020-03-22,Clearfield,0.0,0.0
2020-03-22,Clinton,0.0,0.0
2020-03-22,Columbia,1.0,0.0
2020-03-22,Crawford,0.0,0.0
2020-03-22,Cumberland,11.0,0.0
2020-03-22,Dauphin,1.0,0.0
2020-03-22,Delaware,43.0,0.0
2020-03-22,Elk,2.0,0.0
2020-03-22,Erie,0.0,0.0
2020-03-22,Fayette,1.0,0.0
2020-03-22,Forest,0.0,0.0
2020-03-22,Franklin,1.0,0.0
2020-03-22,Fulton,0.0,0.0
2020-03-22,Greene,0.0,0.0
2020-03-22,Huntingdon,0.0,0.0
2020-03-22,Indiana,0.0,0.0
2020-03-22,Jefferson,0.0,0.0
2020-03-22,Juniata,0.0,0.0
2020-03-22,Lackawanna,6.0,0.0
2020-03-22,Lancaster,6.0,0.0
2020-03-22,Lawrence,0.0,0.0
2020-03-22,Lebanon,3.0,0.0
2020-03-22,Lehigh,19.0,0.0
2020-03-22,Luzerne,7.0,0.0
2020-03-22,Lycoming,0.0,0.0
2020-03-22,Mckean,0.0,0.0
2020-03-22,Mercer,1.0,0.0
2020-03-22,Mifflin,0.0,0.0
2020-03-22,Monroe,31.0,0.0
2020-03-22,Montgomery,87.0,0.0
2020-03-22,Montour,1.0,0.0
2020-03-22,Northampton,21.0,1.0
2020-03-22,Northumberland,0.0,0.0
2020-03-22,Perry,0.0,0.0
2020-03-22,Philadelphia,91.0,0.0
2020-03-22,Pike,3.0,0.0
2020-03-22,Potter,1.0,0.0
2020-03-22,Schuylkill,1.0,0.0
2020-03-22,Snyder,0.0,0.0
2020-03-22,Somerset,0.0,0.0
2020-03-22,Sullivan,0.0,0.0
2020-03-22,Susquehanna,0.0,0.0
2020-03-22,Tioga,0.0,0.0
2020-03-22,Union,0.0,0.0
2020-03-22,Venango,0.0,0.0
2020-03-22,Warren,0.0,0.0
2020-03-22,Washington,7.0,0.0
2020-03-22,Wayne,2.0,0.0
2020-03-22,Westmoreland,4.0,0.0
2020-03-22,Wyoming,0.0,0.0
2020-03-22,York,10.0,0.0
2020-03-23,Adams,6.0,0.0
2020-03-23,Allegheny,84.0,1.0
2020-03-23,Armstrong,0.0,0.0
2020-03-23,Beaver,3.0,0.0
2020-03-23,Bedford,0.0,0.0
2020-03-23,Berks,14.0,0.0
2020-03-23,Blair,0.0,0.0
2020-03-23,Bradford,0.0,0.0
2020-03-23,Bucks,43.0,0.0
2020-03-23,Butler,5.0,0.0
2020-03-23,Cambria,1.0,0.0
2020-03-23,Cameron,0.0,0.0
2020-03-23,Carbon,0.0,0.0
2020-03-23,Centre,0.0,0.0
2020-03-23,Chester,40.0,0.0
2020-03-23,Clarion,0.0,0.0
2020-03-23,Clearfield,0.0,0.0
2020-03-23,Clinton,0.0,0.0
2020-03-23,Columbia,1.0,0.0
2020-03-23,Crawford,0.0,0.0
2020-03-23,Cumberland,12.0,0.0
2020-03-23,Dauphin,1.0,0.0
2020-03-23,Delaware,54.0,0.0
2020-03-23,Elk,0.0,0.0
2020-03-23,Erie,3.0,0.0
2020-03-23,Fayette,1.0,0.0
2020-03-23,Forest,0.0,0.0
2020-03-23,Franklin,1.0,0.0
2020-03-23,Fulton,0.0,0.0
2020-03-23,Greene,0.0,0.0
2020-03-23,Huntingdon,0.0,0.0
2020-03-23,Indiana,0.0,0.0
2020-03-23,Jefferson,0.0,0.0
2020-03-23,Juniata,0.0,0.0
2020-03-23,Lackawanna,0.0,0.0
2020-03-23,Lancaster,5.0,0.0
2020-03-23,Lawrence,0.0,0.0
2020-03-23,Lebanon,3.0,0.0
2020-03-23,Lehigh,25.0,0.0
2020-03-23,Luzerne,0.0,0.0
2020-03-23,Lycoming,0.0,0.0
2020-03-23,Mckean,0.0,0.0
2020-03-23,Mercer,1.0,0.0
2020-03-23,Mifflin,0.0,0.0
2020-03-23,Monroe,1.0,0.0
2020-03-23,Montgomery,129.0,1.0
2020-03-23,Montour,0.0,0.0
2020-03-23,Northampton,23.0,2.0
2020-03-23,Northumberland,0.0,0.0
2020-03-23,Perry,0.0,0.0
2020-03-23,Philadelphia,128.0,0.0
2020-03-23,Pike,3.0,0.0
2020-03-23,Potter,1.0,0.0
2020-03-23,Schuylkill,3.0,0.0
2020-03-23,Snyder,0.0,0.0
2020-03-23,Somerset,0.0,0.0
2020-03-23,Sullivan,0.0,0.0
2020-03-23,Susquehanna,0.0,0.0
2020-03-23,Tioga,0.0,0.0
2020-03-23,Union,0.0,0.0
2020-03-23,Venango,0.0,0.0
2020-03-23,Warren,0.0,0.0
2020-03-23,Washington,7.0,0.0
2020-03-23,Wayne,3.0,0.0
2020-03-23,Westmoreland,6.0,0.0
2020-03-23,Wyoming,0.0,0.0
2020-03-23,York,10.0,0.0
2020-03-24,Adams,6.0,0.0
2020-03-24,Allegheny,58.0,2.0
2020-03-24,Armstrong,1.0,0.0
2020-03-24,Beaver,3.0,0.0
2020-03-24,Bedford,16.0,0.0
2020-03-24,Berks,1.0,0.0
2020-03-24,Blair,0.0,0.0
2020-03-24,Bradford,0.0,0.0
2020-03-24,Bucks,65.0,0.0
2020-03-24,Butler,6.0,0.0
2020-03-24,Cambria,1.0,0.0
2020-03-24,Cameron,0.0,0.0
2020-03-24,Carbon,1.0,0.0
2020-03-24,Centre,7.0,0.0
2020-03-24,Chester,40.0,0.0
2020-03-24,Clarion,0.0,0.0
2020-03-24,Clearfield,1.0,0.0
2020-03-24,Clinton,0.0,0.0
2020-03-24,Columbia,1.0,0.0
2020-03-24,Crawford,0.0,0.0
2020-03-24,Cumberland,13.0,0.0
2020-03-24,Dauphin,4.0,0.0
2020-03-24,Delaware,84.0,0.0
2020-03-24,Elk,0.0,0.0
2020-03-24,Erie,4.0,0.0
2020-03-24,Fayette,2.0,0.0
2020-03-24,Forest,0.0,0.0
2020-03-24,Franklin,3.0,0.0
2020-03-24,Fulton,0.0,0.0
2020-03-24,Greene,0.0,0.0
2020-03-24,Huntingdon,0.0,0.0
2020-03-24,Indiana,0.0,0.0
2020-03-24,Jefferson,0.0,0.0
2020-03-24,Juniata,1.0,0.0
2020-03-24,Lackawanna,15.0,1.0
2020-03-24,Lancaster,10.0,0.0
2020-03-24,Lawrence,0.0,0.0
2020-03-24,Lebanon,3.0,0.0
2020-03-24,Lehigh,27.0,0.0
2020-03-24,Luzerne,21.0,0.0
2020-03-24,Lycoming,0.0,0.0
2020-03-24,Mckean,0.0,0.0
2020-03-24,Mercer,2.0,0.0
2020-03-24,Mifflin,0.0,0.0
2020-03-24,Monroe,45.0,1.0
2020-03-24,Montgomery,144.0,1.0
2020-03-24,Montour,3.0,0.0
2020-03-24,Northampton,33.0,2.0
2020-03-24,Northumberland,0.0,0.0
2020-03-24,Perry,0.0,0.0
2020-03-24,Philadelphia,177.0,0.0
2020-03-24,Pike,4.0,0.0
2020-03-24,Potter,1.0,0.0
2020-03-24,Schuylkill,5.0,0.0
2020-03-24,Snyder,0.0,0.0
2020-03-24,Somerset,1.0,0.0
2020-03-24,Sullivan,0.0,0.0
2020-03-24,Susquehanna,0.0,0.0
2020-03-24,Tioga,0.0,0.0
2020-03-24,Union,0.0,0.0
2020-03-24,Venango,0.0,0.0
2020-03-24,Warren,0.0,0.0
2020-03-24,Washington,9.0,0.0
2020-03-24,Wayne,4.0,0.0
2020-03-24,Westmoreland,11.0,0.0
2020-03-24,Wyoming,0.0,0.0
2020-03-24,York,18.0,0.0
2020-03-25,Adams,6.0,0.0
2020-03-25,Allegheny,88.0,2.0
2020-03-25,Armstrong,1.0,0.0
2020-03-25,Beaver,7.0,0.0
2020-03-25,Bedford,0.0,0.0
2020-03-25,Berks,20.0,0.0
2020-03-25,Blair,0.0,0.0
2020-03-25,Bradford,1.0,0.0
2020-03-25,Bucks,86.0,0.0
2020-03-25,Butler,12.0,0.0
2020-03-25,Cambria,1.0,0.0
2020-03-25,Cameron,0.0,0.0
2020-03-25,Carbon,1.0,0.0
2020-03-25,Centre,8.0,0.0
2020-03-25,Chester,54.0,0.0
2020-03-25,Clarion,0.0,0.0
2020-03-25,Clearfield,2.0,0.0
2020-03-25,Clinton,0.0,0.0
2020-03-25,Columbia,1.0,0.0
2020-03-25,Crawford,0.0,0.0
2020-03-25,Cumberland,13.0,0.0
2020-03-25,Dauphin,10.0,0.0
2020-03-25,Delaware,101.0,0.0
2020-03-25,Elk,0.0,0.0
2020-03-25,Erie,4.0,0.0
2020-03-25,Fayette,4.0,0.0
2020-03-25,Forest,0.0,0.0
2020-03-25,Franklin,5.0,0.0
2020-03-25,Fulton,0.0,0.0
2020-03-25,Greene,2.0,0.0
2020-03-25,Huntingdon,0.0,0.0
2020-03-25,Indiana,0.0,0.0
2020-03-25,Jefferson,0.0,0.0
2020-03-25,Juniata,1.0,0.0
2020-03-25,Lackawanna,18.0,2.0
2020-03-25,Lancaster,12.0,0.0
2020-03-25,Lawrence,1.0,0.0
2020-03-25,Lebanon,3.0,0.0
2020-03-25,Lehigh,38.0,0.0
2020-03-25,Luzerne,27.0,1.0
2020-03-25,Lycoming,1.0,0.0
2020-03-25,Mckean,0.0,0.0
2020-03-25,Mercer,2.0,0.0
2020-03-25,Mifflin,0.0,0.0
2020-03-25,Monroe,51.0,1.0
2020-03-25,Montgomery,172.0,1.0
2020-03-25,Montour,4.0,0.0
2020-03-25,Northampton,44.0,3.0
2020-03-25,Northumberland,0.0,0.0
2020-03-25,Perry,0.0,0.0
2020-03-25,Philadelphia,257.0,1.0
2020-03-25,Pike,9.0,0.0
2020-03-25,Potter,1.0,0.0
2020-03-25,Schuylkill,6.0,0.0
2020-03-25,Snyder,0.0,0.0
2020-03-25,Somerset,2.0,0.0
2020-03-25,Sullivan,0.0,0.0
2020-03-25,Susquehanna,0.0,0.0
2020-03-25,Tioga,0.0,0.0
2020-03-25,Union,0.0,0.0
2020-03-25,Venango,0.0,0.0
2020-03-25,Warren,1.0,0.0
2020-03-25,Washington,10.0,0.0
2020-03-25,Wayne,4.0,0.0
2020-03-25,Westmoreland,16.0,0.0
2020-03-25,Wyoming,0.0,0.0
2020-03-25,York,20.0,0.0
2020-03-26,Adams,7.0,0.0
2020-03-26,Allegheny,133.0,2.0
2020-03-26,Armstrong,1.0,0.0
2020-03-26,Beaver,13.0,0.0
2020-03-26,Bedford,0.0,0.0
2020-03-26,Berks,36.0,0.0
2020-03-26,Blair,1.0,0.0
2020-03-26,Bradford,2.0,0.0
2020-03-26,Bucks,107.0,0.0
2020-03-26,Butler,19.0,1.0
2020-03-26,Cambria,1.0,0.0
2020-03-26,Cameron,0.0,0.0
2020-03-26,Carbon,2.0,0.0
2020-03-26,Centre,9.0,0.0
2020-03-26,Chester,84.0,0.0
2020-03-26,Clarion,0.0,0.0
2020-03-26,Clearfield,2.0,0.0
2020-03-26,Clinton,0.0,0.0
2020-03-26,Columbia,3.0,0.0
2020-03-26,Crawford,1.0,0.0
2020-03-26,Cumberland,15.0,0.0
2020-03-26,Dauphin,13.0,0.0
2020-03-26,Delaware,156.0,1.0
2020-03-26,Elk,0.0,0.0
2020-03-26,Erie,4.0,0.0
2020-03-26,Fayette,8.0,0.0
2020-03-26,Forest,0.0,0.0
2020-03-26,Franklin,5.0,0.0
2020-03-26,Fulton,0.0,0.0
2020-03-26,Greene,3.0,0.0
2020-03-26,Huntingdon,0.0,0.0
2020-03-26,Indiana,1.0,0.0
2020-03-26,Jefferson,0.0,0.0
2020-03-26,Juniata,1.0,0.0
2020-03-26,Lackawanna,28.0,2.0
2020-03-26,Lancaster,21.0,0.0
2020-03-26,Lawrence,1.0,0.0
2020-03-26,Lebanon,4.0,0.0
2020-03-26,Lehigh,63.0,1.0
2020-03-26,Luzerne,36.0,1.0
2020-03-26,Lycoming,1.0,0.0
2020-03-26,Mckean,0.0,0.0
2020-03-26,Mercer,3.0,0.0
2020-03-26,Mifflin,0.0,0.0
2020-03-26,Monroe,67.0,2.0
2020-03-26,Montgomery,282.0,2.0
2020-03-26,Montour,4.0,0.0
2020-03-26,Northampton,56.0,3.0
2020-03-26,Northumberland,0.0,0.0
2020-03-26,Perry,0.0,0.0
